feature,anova_f,anova_pvalue,mutual_info,rf_importance,mean_rank_score
global_lbp_entropy,413.21127343253136,2.1194375536618666e-227,0.23171310603614925,0.0016941217902533478,301.0
roi_lab_ch0_hist_13,921.5172646383219,0.0,0.4032972223768414,0.00015227111067869876,301.3333333333333
global_glcm_dissimilarity_max,1512.6009520812054,0.0,0.4633567078083396,5.5360199285160834e-05,302.0
roi_gray_hist_10,460.73632080101663,1.8886645421303732e-249,0.32613513542434935,0.0005688233664149776,303.3333333333333
roi_rgb_b_median,344.1821664558361,4.2560570102253126e-194,0.23274663605679224,0.0020981287904011064,305.6666666666667
roi_gray_iqr,487.5349582348961,1.377103349772621e-261,0.28140202527134694,0.0006971287525912066,306.0
global_lbp_hist_0,211.95099099700357,1.426279794502354e-125,0.37776604417631243,0.0010040651765651997,307.3333333333333
global_lab_a_max,970.1575296511829,0.0,0.3834662172952714,0.00014807206459282102,307.6666666666667
global_glcm_contrast_min,1076.42611102371,0.0,0.39857411725630265,0.000100271062245818,309.3333333333333
global_hsv_v_min,171.82030111343218,2.1307247397569063e-103,0.47067022365372235,0.0004965880089876641,310.6666666666667
global_gray_hist_23,389.2033963474602,5.393712257240844e-216,0.3084486959858741,0.0006730074172713971,312.6666666666667
global_lab_l_min,135.526770668186,9.830889449585535e-83,0.47678201389826835,0.0004985729265430182,313.6666666666667
global_lab_ch0_hist_11,789.9811610150438,0.0,0.35779748967801384,0.00017134941062545673,319.3333333333333
global_rgb_b_q75,216.5134873522887,4.745880789684953e-128,0.3285688938655247,0.0009411922103242427,319.3333333333333
roi_rgb_ch0_hist_5,407.2474004402923,1.3881164169574888e-224,0.4272239186897735,0.0002213993736004713,319.3333333333333
global_gray_hist_24,252.4003943801282,3.0302149562984615e-147,0.29626288140402957,0.0009904486759441705,320.3333333333333
global_gray_min,109.57892550525767,1.3756996493195544e-67,0.49601920635517693,0.00040184297385495595,320.6666666666667
roi_hsv_v_std,298.25231198012847,4.877759279014534e-171,0.2326473166744032,0.0017790678852739412,321.0
global_gray_hist_22,645.5364206809273,0.0,0.3286416135032737,0.00026886678849862006,321.3333333333333
global_rgb_ch1_hist_2,281.5566758502767,1.8186484527776952e-162,0.44623747077339826,0.0003403406637212147,324.6666666666667
roi_gray_hist_26,667.0100535982073,0.0,0.3865386087545817,0.0001287784230198624,326.3333333333333
global_gray_hist_8,209.15944799695464,4.7266517680869795e-124,0.4569509277762207,0.0003665978937494401,327.3333333333333
global_lbp_hist_10,451.19654033595054,4.441330859552225e-245,0.29946413934687466,0.00039181338544867794,327.6666666666667
global_rgb_g_min,145.168216677213,2.785108995768634e-88,0.45945259027821517,0.0004054383470465061,328.6666666666667
roi_rgb_ch0_hist_14,376.17306682910925,1.0003633591372721e-209,0.38354536886908397,0.00031108121601978046,329.0
global_lab_ch0_hist_5,270.17984490933884,1.44714856392191e-156,0.4225143675526144,0.0003726757088244877,329.6666666666667
global_gray_hist_9,291.31633742616606,1.7241472211405715e-167,0.3493059260102347,0.0005414960301573347,329.6666666666667
global_hsv_ch0_hist_4,216.03815555340796,8.591458983661279e-128,0.3334026446839806,0.0007414611775362942,330.6666666666667
roi_hsv_ch2_hist_12,60.02832178630115,9.117600144145436e-38,0.389997282874305,0.0009534486520103738,331.0
global_hsv_ch2_hist_12,222.5941001774545,2.4394771770539094e-131,0.2945319288876831,0.0008816353029316349,331.6666666666667
global_lab_ch0_hist_12,291.11343907963396,2.1909994031127135e-167,0.2867381797263455,0.0007693064272918749,332.0
roi_hsv_ch1_hist_6,495.4651525445284,3.86306992531061e-265,0.2825427640906282,0.0003565033025348002,332.3333333333333
roi_hsv_h_q75,48.66321965637626,9.275207911785259e-31,0.4960605351016629,0.00043101375117114005,332.3333333333333
global_glcm_correlation_min,699.2429530298112,0.0,0.30569681510162217,0.00019354764394891746,332.6666666666667
roi_lab_a_std,561.0313860451715,7.641209798214558e-294,0.3171272103787759,0.00020103150369989942,333.3333333333333
roi_hsv_v_median,316.86845774154887,1.783704794848536e-180,0.2408229394793242,0.0009514841580764403,334.0
global_rgb_ch2_hist_5,92.32959522751044,2.4238210083665545e-57,0.40153466427685025,0.0007066764022237488,334.3333333333333
roi_rgb_ch1_hist_10,371.99915431391577,1.0466984620524421e-207,0.2464968964056844,0.0007031280434744534,334.6666666666667
global_rgb_b_min,106.45115752992126,9.677624135165467e-66,0.48532758914828156,0.00033292100476551634,334.6666666666667
global_rgb_ch0_hist_12,242.7231678776676,4.042961254489363e-142,0.2945155587979902,0.0007889486825325648,335.6666666666667
global_lbp_hist_17,103.64969964828416,4.408376478427732e-64,0.3401457215863335,0.00088505809896779,335.6666666666667
roi_gray_hist_20,524.780341581563,4.0646896663349714e-278,0.25438634513490843,0.0003648594062041215,338.3333333333333
global_rgb_ch2_hist_12,224.33099336845152,2.822226608955575e-132,0.31299565391129347,0.0006525712050936229,339.3333333333333
roi_rgb_b_mean,360.546017295208,3.904071967107594e-202,0.24320029849768865,0.000692114379591461,340.6666666666667
global_lbp_hist_6,552.7925635191956,2.670608289161252e-290,0.2808798511688433,0.0002425886817809042,342.3333333333333
global_hsv_ch1_hist_2,306.59311760248085,2.7832848066168554e-175,0.29851385344924597,0.00047814368545181005,343.0
global_lab_ch0_hist_1,11.661357165476375,1.3410410000965484e-07,0.3959616786563902,0.0011146084266045269,343.0
global_rgb_g_q75,431.46062383545024,5.993077564444407e-236,0.4240792319324318,8.432255804956001e-05,344.0
global_lbp_hist_1,180.54536443355497,2.8086423371199526e-108,0.33568912551397956,0.0005859819035873099,344.6666666666667
global_lab_ch1_hist_11,284.0953228754568,8.906604465605601e-164,0.3954167873064487,0.00030439232292468776,345.0
roi_rgb_ch2_hist_12,60.18408564688873,7.315892777170258e-38,0.40391285146036204,0.0006227082100307668,346.0
roi_rgb_ch1_hist_13,527.9114744932847,1.7252111694526713e-279,0.31414334933578236,0.00012051990236021358,347.6666666666667
global_rgb_ch2_hist_2,462.8295179604672,2.0922060065839433e-250,0.26842211216984824,0.0002948573505364537,349.3333333333333
global_rgb_ch1_hist_1,127.0749781573702,7.784127908171851e-78,0.4135830126408835,0.00039342239454451586,349.3333333333333
roi_hsv_ch1_hist_10,310.0798592914365,4.765007267283277e-177,0.41157036938396185,0.0001698448076341086,350.3333333333333
global_gray_hist_3,8.059511328946718,2.389008251912538e-05,0.3761039676622171,0.0011855771630411413,351.6666666666667
roi_gray_hist_27,516.0086983969596,2.9332219959440437e-274,0.32621042535969647,0.00010682542740187491,351.6666666666667
global_lbp_hist_4,222.41135130568654,3.0614333909989653e-131,0.2590534913068736,0.0007508336764765523,352.0
roi_hsv_v_q25,393.4766679097785,4.878072421703847e-218,0.2358088467259858,0.0005047485920212964,352.0
global_rgb_ch0_hist_3,69.54524724142125,1.3790980437621465e-43,0.43017469447695933,0.0004117515620211115,352.3333333333333
roi_rgb_b_q25,400.277566622422,2.804926310246043e-221,0.2531280232549724,0.0003830171538412534,352.3333333333333
global_rgb_r_min,100.5076782689511,3.2277363609577977e-62,0.45179475433705996,0.00027411920960903333,355.3333333333333
global_lbp_hist_12,293.1853319129115,1.8996439206679645e-168,0.1744691574516768,0.001450937032884523,356.0
global_gray_hist_30,280.86597093166284,4.136160008936132e-162,0.18222900328570057,0.001425029353596677,357.0
roi_rgb_ch0_hist_10,451.41134640014633,3.538228940726675e-245,0.24937495028969492,0.00028971092752459233,357.6666666666667
roi_hsv_ch2_hist_13,180.7701384565062,2.1048305225257858e-108,0.3103312688097808,0.0004612785579119058,359.0
roi_hsv_h_mean,11.403652102500494,1.9454130837762418e-07,0.42106075912284635,0.000696824953188851,360.0
global_gray_hist_5,11.40625263521109,1.9381246562816472e-07,0.4223047426744546,0.0006860532598896804,360.3333333333333
global_lab_a_min,343.32979322580513,1.1224844634428198e-193,0.24855077048436858,0.00040819374968962234,362.0
global_rgb_ch0_hist_2,13.964065991114717,4.804620572434226e-09,0.4301978079500506,0.000556813223749692,362.3333333333333
roi_rgb_ch1_hist_2,350.9383706323901,1.9928568205656425e-197,0.2704887844861812,0.0003146819286776286,363.3333333333333
roi_hsv_v_mean,350.494155211,3.295416009750821e-197,0.23752610204212088,0.00045450229961165246,363.3333333333333
global_gray_hist_28,296.73366590771127,2.9081915539244113e-170,0.24161231661798643,0.0005262080432040605,364.3333333333333
global_rgb_ch2_hist_14,110.28485352003646,5.27537280802391e-68,0.31712605227376245,0.00047961599787867235,366.0
global_rgb_ch0_hist_4,223.736738433606,5.901116771567243e-132,0.4077131600900803,0.0001677751710991325,366.0
global_lab_ch0_hist_3,13.24273553555373,1.3642448619748009e-08,0.44869817627286546,0.0004446857374334431,366.3333333333333
roi_lab_ch2_hist_7,296.0615762591993,6.412905794029083e-170,0.35812697540690563,0.00017512884693900673,369.6666666666667
global_lab_ch0_hist_2,43.115328594710505,2.569392211773914e-27,0.4149698018383128,0.000394023192286488,369.6666666666667
roi_rgb_ch2_hist_13,182.04212912147767,4.1179256554974357e-109,0.31377964358830823,0.0003575113047930107,370.6666666666667
roi_lab_ch0_hist_5,341.295492558327,1.1386179018399172e-192,0.31248939684708743,0.000160225018670241,371.0
global_lab_ch0_hist_4,44.86091452255217,2.11437719998514e-28,0.4655146797806484,0.00022374758365388802,372.0
global_hsv_ch2_hist_1,683.7030539319719,0.0,0.23070183380357667,0.00018659915751491498,372.3333333333333
roi_gray_hist_9,364.6807514324413,3.7583837823183985e-204,0.27552313969279885,0.0001950660424883781,373.3333333333333
roi_rgb_b_std,301.439882764046,1.1572769344067961e-172,0.22574885726435578,0.0006017686497622646,374.0
roi_rgb_ch0_hist_11,294.0502160443495,6.852309620975338e-169,0.1836710185850201,0.0009382688246105824,374.3333333333333
roi_hsv_h_median,11.62995040188442,1.403252445439134e-07,0.41175877944396566,0.0004785827410686517,376.3333333333333
global_lab_ch0_hist_14,327.66573820390096,6.838977073377049e-186,0.23011655104174444,0.0004541679238164006,377.6666666666667
roi_rgb_b_q75,239.31131499326068,2.6456234096829194e-140,0.20626405643300805,0.0008846676418402207,378.6666666666667
roi_lab_ch1_hist_11,300.18389747779304,5.0489303102150137e-172,0.3937471986348162,8.326400017772605e-05,380.3333333333333
global_rgb_ch0_hist_1,5.920812504184131,0.0005031346029976307,0.3425264251707403,0.0008331624988133165,381.6666666666667
global_rgb_ch1_hist_14,381.0287875000718,4.547885449155215e-212,0.2260268734258517,0.00031767145937297515,384.3333333333333
global_rgb_ch2_hist_7,55.44603143234163,5.99582431568398e-35,0.2827790777400234,0.0005470271548214617,385.0
global_lbp_mean,283.76038173367033,1.3256101170372933e-163,0.2958070835999922,0.00017852337305887428,386.6666666666667
roi_lab_ch0_hist_14,210.52351625695937,8.535716175420664e-125,0.30813105277485175,0.00020161116860798562,389.6666666666667
roi_hsv_h_std,126.25331847018232,2.340012936470246e-77,0.36433605837744465,0.00019280632669451246,390.0
roi_glcm_correlation_std,68.74202483794195,4.257215695282155e-43,0.27516820389606966,0.0004894726458589025,390.0
roi_hsv_h_q25,36.038941573349724,6.613034764958167e-23,0.29707442458263844,0.0005707585484293053,390.3333333333333
roi_lab_ch1_hist_9,188.25797439853005,1.453243871267248e-112,0.22598105336375696,0.0006032038011810843,391.6666666666667
roi_gray_hist_28,216.11150866089932,7.839437210661219e-128,0.29927060731293476,0.00018813663069500722,392.0
global_hog_mean,139.87808792847804,3.044511735698791e-85,0.16937638887851314,0.001078761039117034,392.0
global_hsv_ch1_hist_15,312.64591677297307,2.403387174116377e-178,0.18139990862972954,0.0005800590133797543,392.3333333333333
global_lbp_hist_16,235.1579164409667,4.3580907518701467e-138,0.23515913721305548,0.000401042361570926,393.3333333333333
global_rgb_ch2_hist_1,499.4239624185845,6.61280227083432e-267,0.2437395264696427,7.616732938682747e-05,396.0
global_rgb_ch0_hist_0,334.18356176179884,3.848822477878084e-189,0.16425543202560755,0.0005422063129256579,397.3333333333333
global_gray_hist_0,333.9809307970281,4.85435646892965e-189,0.17480958351379128,0.0004835467893478523,397.6666666666667
roi_hsv_v_q75,216.21860513825203,6.858143975879303e-128,0.19799093578238613,0.0006826500590054019,399.3333333333333
global_hsv_ch2_hist_14,229.14835036745382,7.228252278887761e-135,0.21572315954069765,0.0004743116516710922,402.0
roi_hsv_ch1_hist_13,298.0544387718325,6.1546596393203805e-171,0.21543065225226954,0.00038457204730717035,402.3333333333333
seg_hu_moment_4,99.79679301184008,8.539449196490667e-62,0.4560433239677051,6.753144758096472e-05,403.0
roi_hsv_ch1_hist_5,112.93967990892905,1.441745692254989e-69,0.2131250120301953,0.000702067901164269,405.3333333333333
roi_gray_hist_29,102.69588613939672,1.6211113876069082e-63,0.280063776912572,0.0002713529751936245,406.3333333333333
global_rgb_ch1_hist_0,356.382946523708,4.242995175256659e-200,0.2076893284664214,0.00026991772643486403,407.3333333333333
roi_lab_ch1_hist_12,338.54481090697266,2.625342942912418e-191,0.18669455260021328,0.0003552789618982458,408.0
global_hog_std,159.11244960569277,3.135417783486931e-96,0.16916085146450133,0.0007461320638863917,408.6666666666667
global_gray_hist_6,30.265267060488263,2.7161727869917575e-19,0.38395194470576666,0.00021894762229424659,410.0
global_hog_max,316.45333987853644,2.8866276131741197e-180,0.18230730902013104,0.00038211865886814627,410.0
roi_rgb_ch0_hist_4,258.6519175226236,1.5492271640356876e-150,0.26008049831268343,0.0001202164904984568,410.3333333333333
global_gray_hist_4,3.975100753690991,0.0077146343122914286,0.43985186079932537,0.00024882781949387475,411.6666666666667
global_rgb_ch2_hist_0,334.20645876472116,3.749195627278713e-189,0.1608784492980111,0.00037922772221601176,414.8333333333333
global_edge_density,250.3919713087784,3.4844330162455312e-146,0.2178015025671538,0.00031211475355017907,415.3333333333333
global_rgb_ch2_hist_11,25.036971780177797,5.199695866248608e-16,0.29262945322638956,0.0003643375445432664,417.3333333333333
global_hsv_ch2_hist_5,10.15566231009485,1.176277369020602e-06,0.34061053233321803,0.0002970673374307623,417.6666666666667
global_lab_ch0_hist_0,334.1868164186652,3.834501285997935e-189,0.16441691504959843,0.00034477563245725076,418.3333333333333
roi_lbp_hist_1,148.8383655400713,2.2091041293958087e-90,0.27963333267306933,0.0001224483010003868,419.0
global_hsv_ch2_hist_7,36.27531546833582,4.706907604422344e-23,0.24833132909360467,0.00044235925796630996,419.3333333333333
global_hsv_ch2_hist_11,27.115870016921434,2.570376638340573e-17,0.275523017314796,0.00038253453488130566,420.0
roi_rgb_ch1_hist_14,113.78135576632658,4.612611364205437e-70,0.260743522427902,0.00018344734782596014,421.3333333333333
roi_rgb_b_min,87.37771277865612,2.2515160142139007e-54,0.3088164637359141,0.00011540779319763077,422.0
global_hsv_ch1_hist_13,250.29730675019852,3.909885843459708e-146,0.2092579047427443,0.00030388274380146405,422.0
global_edge_mean_intensity,250.39197130877847,3.4844330162455312e-146,0.22043062550337433,0.00022821621579353313,424.0
roi_hsv_v_min,87.14517326050363,3.105587545837865e-54,0.3014488711775172,0.00011494918105625865,425.0
roi_lab_ch0_hist_11,253.5028523689418,7.942045063123654e-148,0.18207863413460368,0.00034847685986268975,425.6666666666667
global_hsv_ch1_hist_1,80.3055564802659,4.092274893537527e-50,0.178487201908462,0.0006772208998088349,427.0
roi_lbp_hist_17,352.0577016255721,5.6152071890245246e-198,0.23532146367304563,7.576121141366589e-05,427.3333333333333
seg_hu_moment_5,179.2137294961931,1.552899088536059e-107,0.4007913168786841,4.922949977430359e-05,428.3333333333333
global_hsv_h_max,138.37351588164682,2.239244242095119e-84,0.2975394357640404,7.952543105070054e-05,429.0
roi_lbp_hist_0,131.42276251526278,2.32862843572598e-80,0.30634125055379124,7.812140075472576e-05,429.3333333333333
roi_hsv_ch1_hist_1,90.03555771408172,5.7276901241496255e-56,0.3337683093304551,7.56203525359943e-05,431.0
roi_gray_hist_22,220.6070241757159,2.8869546462524976e-130,0.21593227214367605,0.000220344518636814,433.6666666666667
roi_gray_hist_30,63.83024313929575,4.260603962833132e-40,0.23307397589666223,0.00028489648791184003,437.0
global_gray_hist_7,105.38536733425163,4.133236781447622e-65,0.23955145636205666,0.00016709456913523437,437.6666666666667
global_hsv_ch2_hist_0,334.20645876472116,3.749195627278713e-189,0.16845343763128895,0.00016605862194439186,438.8333333333333
global_lab_ch1_hist_12,296.3491857559867,4.571603921495323e-170,0.16572516240073965,0.00021376852997722392,439.6666666666667
global_lbp_hist_15,176.1914336776394,7.577652666960318e-106,0.16956630498100278,0.00032262615688415054,442.0
roi_lbp_hist_10,73.59239171473594,4.7622313550633254e-46,0.24222979477889872,0.00016203583460681133,442.6666666666667
roi_lab_ch2_hist_5,86.35690956602156,9.242500693920062e-54,0.16484299591272888,0.0004553504814385176,443.3333333333333
global_hsv_ch2_hist_4,0.15653646402936267,0.9255072529533062,0.44394725008315916,0.0003083109681983985,444.3333333333333
seg_mask_circularity,203.2357998114171,8.156865631211468e-121,0.23403017682524796,0.00010007269345093285,444.3333333333333
roi_rgb_ch1_hist_9,219.9507929494544,6.534329803851972e-130,0.2042396193235403,0.00018774266138065295,444.3333333333333
roi_rgb_ch2_hist_11,37.37597924725858,9.67027009928528e-24,0.27889950966995025,0.00013981353277105386,446.3333333333333
roi_lbp_hist_11,89.66815294931509,9.510174889300653e-56,0.2417753616276599,0.00011947348917590539,446.6666666666667
global_dct_low_mean,482.7490815643033,1.955622338587039e-259,0.2015642908437303,6.15194599304824e-05,447.3333333333333
roi_lab_ch0_hist_15,58.496853662736854,7.953692873329418e-37,0.22475310819629124,0.00026486132592138496,449.3333333333333
global_hsv_ch2_hist_9,11.914877898386225,9.299097355107123e-08,0.2810604947375255,0.0001701721839822172,449.6666666666667
roi_lbp_std,304.58421929690667,2.912941013838689e-174,0.22497099251231134,6.998190977603504e-05,453.3333333333333
roi_rgb_ch1_hist_15,56.11806299671501,2.3117597390741143e-35,0.21599928200983332,0.00027815489942671704,454.0
global_lab_b_max,204.91538035943702,9.822532097598018e-122,0.20580340845236922,0.00014084466206269148,454.3333333333333
global_lbp_hist_5,160.4841110180159,5.237877513351149e-97,0.17858360287955133,0.00020583678855933647,456.3333333333333
roi_lbp_hist_2,113.24588121469026,9.523356221244623e-70,0.2701598975390973,6.689897678395105e-05,456.6666666666667
roi_lab_a_min,294.2165515082823,5.632511933607943e-169,0.2696402551628898,4.0463143877180395e-05,457.3333333333333
roi_gray_hist_8,242.97651557288245,2.9651716638169718e-142,0.21677887065151769,8.319342566101525e-05,457.6666666666667
roi_lbp_hist_16,49.176559627182385,4.461720951738508e-31,0.2530748901649802,9.230120670281935e-05,458.3333333333333
global_hsv_v_q75,141.18026484139116,5.424360384651398e-86,0.21282175519581115,0.00013596410763797915,459.3333333333333
roi_rgb_ch0_hist_15,59.909304915038675,1.0788102127337807e-37,0.22837680051953413,0.00015641194109532948,461.0
global_gray_hist_1,307.7090828204506,7.563017007617154e-176,0.12185827250398429,0.00010391323246177939,462.6666666666667
roi_lbp_hist_14,21.141255150652047,1.4653598930947193e-13,0.28288829636628177,7.849412647274922e-05,467.6666666666667
seg_hu_moment_6,1.8968642738436663,0.12790010763180917,0.42081955621546685,7.306244701867231e-05,469.6666666666667
global_glcm_correlation_std,211.94553572160459,1.4360602278097247e-125,0.13678636602030325,0.00013758694479746423,470.0
roi_hsv_h_min,15.646002573024916,4.2078154804658915e-10,0.2856673048419984,7.280123149646314e-05,475.3333333333333
roi_hsv_ch2_hist_11,37.37664917315858,9.660963197671142e-24,0.2615189906519486,7.195466610115443e-05,476.6666666666667
roi_lbp_hist_3,24.198330518150133,1.7503744395191945e-15,0.29071436384768234,6.761893664861772e-05,477.3333333333333
global_hog_min,164.21352332221787,4.077952579657214e-99,0.06476712131744122,0.0002399054697321043,479.3333333333333
roi_lbp_hist_5,39.57885940311625,4.0867803448301495e-25,0.2695183907284684,6.54977573851923e-05,479.6666666666667
roi_hsv_ch1_hist_0,50.178649220973064,1.0701286692323794e-31,0.21769646931025477,0.00010601040237840494,482.0
seg_mask_extent,74.18186792156004,2.088872663107129e-46,0.1973455175887553,0.00011010768790795812,484.0
roi_rgb_g_max,289.08915670469,2.3974371204509672e-166,0.1195652818817794,7.445419204176021e-05,484.3333333333333
roi_dct_0_2,53.12300187599817,1.6227785874635328e-33,0.22280116259091054,9.00966641749919e-05,484.3333333333333
roi_lbp_hist_4,14.049228045656182,4.247500102251782e-09,0.28365354354589134,6.187826315830237e-05,488.0
global_gray_hist_29,18.97013814407098,3.4060579671785373e-12,0.09621954980102831,0.0003678851316510609,488.3333333333333
roi_gray_hist_21,66.82882907633237,6.25752187084827e-42,0.1195984195347588,0.0001839090711863065,488.3333333333333
global_lab_ch2_hist_9,5.457630908904767,0.0009683383820941517,0.14393598745330172,0.00045108692520045456,489.0
global_hsv_ch2_hist_6,30.50643495093811,1.9176717068659e-19,0.14894259457200754,0.00024969260487947564,490.3333333333333
roi_lbp_hist_6,53.36992400162715,1.142569678949245e-33,0.24843790774385122,5.474663569177689e-05,490.6666666666667
roi_dct_2_0,30.04486840093307,3.733688816668277e-19,0.22453176736380165,0.00010113285952248463,491.0
roi_gray_max,201.38454526544095,8.436520027017287e-120,0.1317402560620784,7.709711382595289e-05,491.3333333333333
roi_hsv_s_min,131.60472478264984,1.8266449036647365e-80,0.1278399982848275,9.198058546261519e-05,492.3333333333333
roi_dct_3_0,8.762617046960921,8.718497951783985e-06,0.23976390152461402,8.421795300738183e-05,493.6666666666667
roi_lbp_hist_15,9.540852243990773,2.8498005927565654e-06,0.23158180231311087,0.00010585345897558018,493.6666666666667
roi_dct_low_mean,175.96193449390142,1.0183721377264696e-105,0.18087074310324436,6.908216239874429e-05,493.6666666666667
seg_mask_solidity,83.71777119689719,3.579130611517701e-52,0.1678271680003487,9.617272842017968e-05,494.3333333333333
roi_lbp_hist_8,30.43441434409114,2.127748962643098e-19,0.20720722191217833,0.00011933530798877277,495.0
roi_lbp_hist_12,14.561615994660473,2.0231500323252116e-09,0.25111295341632056,6.37767010838582e-05,497.0
roi_dct_1_2,10.103816737403468,1.2674681827230192e-06,0.2169362189794617,0.0001181745092107901,501.3333333333333
roi_dct_0_3,4.580592580584287,0.0033200125671494427,0.23838195372971294,9.459092697424098e-05,501.6666666666667
roi_dct_0_5,2.7421838269791987,0.04172551335317161,0.24879049979625778,9.087749220275917e-05,502.3333333333333
roi_lab_l_max,228.3603492536541,1.915591833011782e-134,0.11663509810077466,6.130111657969477e-05,506.0
global_hsv_ch0_hist_11,32.74903700668757,7.549499272006744e-21,0.18391210502246746,9.918958360392581e-05,507.0
roi_dct_1_6,2.6659259571815195,0.04623570540543628,0.23621432885581894,0.00010286593262071562,509.0
roi_lbp_hist_7,13.598332927153123,8.156267276469654e-09,0.18892158347607735,0.00010498252841389259,510.3333333333333
roi_lbp_mean,24.744591851939614,7.938587806258593e-16,0.1679706020958247,0.0001065593044915985,512.0
roi_lbp_hist_9,50.40313538977351,7.773093176218907e-32,0.19938804198768523,6.890431541496959e-05,512.3333333333334
global_lab_ch1_hist_6,58.53964061139592,7.4863840727547146e-37,0.0656885729502159,0.0001328397535250487,512.6666666666666
roi_lab_b_max,75.76508312534712,2.288269714390498e-47,0.1254844763000924,7.57690174565035e-05,513.0
global_rgb_ch2_hist_9,8.914221649421087,7.01326431287049e-06,0.1846351437196483,0.0001193111612378142,513.6666666666666
roi_dct_2_5,1.7523196575088333,0.15414687381084494,0.22980372844927865,0.00014395732913003616,514.0
global_hsv_ch2_hist_10,3.1275585021512136,0.024748494273914682,0.21620969393976086,0.00014018706604213758,515.3333333333334
roi_dct_1_0,10.346713887001762,8.93275583061347e-07,0.209110820165344,8.492512339185845e-05,515.3333333333334
global_rgb_ch2_hist_4,10.77699204818695,4.804405948850626e-07,0.1976503056707246,9.56063203075248e-05,515.3333333333334
roi_dct_4_0,4.852020352773248,0.0022701679224323822,0.24633921803047976,6.638908866678295e-05,515.3333333333334
roi_dct_5_1,2.701383218477397,0.04408241152150955,0.23849032120961544,7.829207141227012e-05,516.3333333333334
roi_lbp_entropy,193.1470174859127,2.874790204278177e-115,0.15392585172093964,4.958886200990124e-05,516.6666666666666
roi_lbp_hist_13,6.523354664885864,0.00021397817269994468,0.2313315767777624,7.268517996302284e-05,519.0
global_rgb_ch2_hist_10,3.133189437719385,0.02455931400186714,0.22699506419893511,9.047173206852633e-05,520.6666666666666
roi_dct_0_1,8.707280586535077,9.439128399173393e-06,0.23079894027541314,6.33269627205037e-05,523.3333333333334
roi_hsv_h_max,20.30971161664181,4.888788132382487e-13,0.2544236799575148,2.6522175111535147e-05,527.0
roi_dct_4_2,3.7223598705161964,0.01094351481585789,0.24438982312041135,5.4122262542345626e-05,531.3333333333334
roi_hsv_ch0_hist_6,37.984267287333026,4.0347194736513496e-24,0.23257360425181828,3.723814234417726e-05,531.6666666666666
roi_dct_3_2,1.7310152711535252,0.15842175720156254,0.2369018316368181,7.273941700199487e-05,532.3333333333334
roi_dct_5_0,0.7922027360239836,0.4980980923718554,0.25187653918057995,7.384599698790348e-05,532.6666666666666
roi_dct_2_4,1.9706826598526617,0.11619383819770464,0.21974219274422113,8.733783586122981e-05,533.6666666666666
roi_rgb_r_max,82.87264527297285,1.1561479042911649e-51,0.07937452050384541,6.215951707432942e-05,534.3333333333334
roi_dct_5_5,0.2901785181427391,0.832527628035754,0.25291611937241276,9.045307036538982e-05,535.0
global_dct_0_1,10.271961083681154,9.948489494922265e-07,0.10117042863712378,9.169699028237558e-05,535.0
roi_lab_ch1_hist_7,50.19163391586133,1.050520363072468e-31,0.18583496943958222,4.897240898510334e-05,535.0
roi_dct_4_3,1.7644904156407983,0.15175385287053278,0.24043926906820623,6.565600928264043e-05,535.0
roi_rgb_ch0_hist_3,103.28659965870874,7.236290296961107e-64,0.15522324268736476,4.555914909313336e-05,536.0
roi_dct_1_3,3.2184169515102043,0.021863459791472088,0.21923196779547993,7.358716311676997e-05,537.3333333333334
roi_dct_0_7,0.4293575326842138,0.7319808527090574,0.24239141743154669,8.865490299793437e-05,537.6666666666666
global_dct_1_0,5.289235163063452,0.00122781322719856,0.09258776810246294,0.00011128841559455391,542.0
roi_dct_2_7,0.8759072604280878,0.45276453682656226,0.22343115073426478,9.095279059720025e-05,543.0
roi_dct_5_6,0.8471574940951709,0.46795013971288557,0.25533558715963167,5.6633305866123205e-05,544.6666666666666
roi_gray_hist_31,55.96376882662962,2.8770931745158963e-35,0.14927061373425943,4.674779559541326e-05,545.0
roi_dct_3_5,1.286201545326916,0.27733557238722095,0.25442701632853115,4.895797094713506e-05,546.6666666666666
roi_rgb_ch1_hist_1,152.27934383092148,2.4006276818054295e-92,0.14885849024510467,1.68029392275617e-05,547.0
roi_dct_6_6,0.8044127502304288,0.4912722818376307,0.22349277497666664,8.289463578161753e-05,548.6666666666666
roi_dct_5_3,0.40679624288050403,0.7481284230409103,0.23635157119114014,7.70142753837712e-05,549.0
roi_dct_5_2,0.5137550912399076,0.6728089827416537,0.2363395994872608,7.465229933649315e-05,549.3333333333334
roi_dct_2_1,4.076440241019689,0.006702757889376644,0.20662172234974907,6.35420669425778e-05,550.3333333333334
roi_dct_2_3,0.17725858162022176,0.9118484376933439,0.2392184848717731,7.868784966923924e-05,551.3333333333334
seg_mask_eccentricity,30.07335443364536,3.5832543833366873e-19,0.08428630498357448,6.25359386664942e-05,553.0
roi_gray_hist_7,128.2024343027416,1.7211399243524656e-78,0.14771734538895087,1.0665038527582165e-05,553.6666666666666
roi_dct_6_4,1.2424024500710464,0.29265405168644154,0.24684575834556766,4.7359577472752944e-05,554.0
roi_dct_0_4,0.15274339432810607,0.9279592188574584,0.22743804596717254,0.00010291908335558443,554.3333333333334
roi_dct_3_1,1.7345642745097651,0.1577019421563593,0.2000720815784729,7.473710653893491e-05,555.0
